,Condition,Concentration,Time,splist,sp1OD,sp2OD,sp3OD,sp4OD,sp5OD,sp6OD,sp7OD,sp8OD,sp9OD,sp10OD,sp11OD,sp12OD,sp13OD,sp14OD,Antibiotic
864,CD-PC,12,48,"['CD', 'PC']",0.012011401,0,0,0,0,0,0.007355819,0,0,0,0,0,0,0,Metronidazole
865,CD-CS,12,48,"['CD', 'CS']",0.015617105,0,0,0,0,0,0,0,0,0,0,0,0,0.000218421,Metronidazole
858,CD-PC,0,48,"['CD', 'PC']",0.019273231,0,0,0,0,0,0.570929966,0,0,0,0,0,0,0,Metronidazole
867,CD-PC,1.5,48,"['CD', 'PC']",0.281398441,0,0,0,0,0,0.122532374,0,0,0,0,0,0,0,Metronidazole
868,CD-CS,1.5,48,"['CD', 'CS']",0.272649467,0,0,0,0,0,0,0,0,0,0,0,0,0.001043506,Metronidazole
869,CD,1.5,48,['CD'],0.303655581,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
870,CD-ER,12,48,"['CD', 'ER']",0.00071751,7.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
871,CD-ER,6,48,"['CD', 'ER']",0.001078495,0.000112903,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
872,CD,0.75,48,['CD'],0.214693633,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
873,CD-ER,3,48,"['CD', 'ER']",0.030419108,0.000172278,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
874,CD-EL,1.5,48,"['CD', 'EL']",0.29787802,0,0,0,0,0,0,0.010242376,0,0,0,0,0,0,Metronidazole
875,CD,0.75,48,['CD'],0.220304641,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
876,CD-ER,1.5,48,"['CD', 'ER']",0.268565369,0.000518282,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
434,CD,0,48,['CD'],0.158934325,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
878,CD,12,48,['CD'],0.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
879,CD-ER,0.75,48,"['CD', 'ER']",0.213395332,0.001760218,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
880,CD-EL,0.75,48,"['CD', 'EL']",0.230775682,0,0,0,0,0,0,0.065769492,0,0,0,0,0,0,Metronidazole
881,CD-CH,12,48,"['CD', 'CH']",0.006374614,0,0,0,0,0,0,0,0.012956346,0,0,0,0,0,Metronidazole
691,CD,0,48,['CD'],0.179742843,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
883,CD-EL,12,48,"['CD', 'EL']",0.0138,0,0,0,0,0,0,0.002933333,0,0,0,0,0,0,Metronidazole
884,CD,6,48,['CD'],0.024566478,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
885,CD,12,48,['CD'],0.025491857,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
886,CD-EL,6,48,"['CD', 'EL']",0.016199216,0,0,0,0,0,0,0.001876078,0,0,0,0,0,0,Metronidazole
887,CD,6,48,['CD'],0.026296442,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
888,CD,1.5,48,['CD'],0.34585299,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
889,CD,3,48,['CD'],0.344447282,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
890,CD-EL,3,48,"['CD', 'EL']",0.033969808,0,0,0,0,0,0,0.000443061,0,0,0,0,0,0,Metronidazole
891,CD,3,48,['CD'],0.109736561,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
892,CD-CH,6,48,"['CD', 'CH']",0.089911412,0,0,0,0,0,0,0,0.001627099,0,0,0,0,0,Metronidazole
791,CD,0,48,['CD'],0.195366643,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
877,CD,0,48,['CD'],0.189173386,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
895,CD-CH,3,48,"['CD', 'CH']",0.334576898,0,0,0,0,0,0,0,0.001693651,0,0,0,0,0,Metronidazole
896,CD-CH,1.5,48,"['CD', 'CH']",0.234879953,0,0,0,0,0,0,0,0.001626567,0,0,0,0,0,Metronidazole
897,CD-CH,0.75,48,"['CD', 'CH']",0.198885964,0,0,0,0,0,0,0,0.002474355,0,0,0,0,0,Metronidazole
894,CD,0,48,['CD'],0.194604902,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
899,CD-BO,1.5,48,"['CD', 'BO']",0.001317668,0,0,0,0,0,0,0,0,0.542703393,0,0,0,0,Vancomycin
900,CD-BO,0.75,48,"['CD', 'BO']",0.001687441,0,0,0,0,0,0,0,0,0.457343353,0,0,0,0,Vancomycin
901,CD-DP,3,48,"['CD', 'DP']",0.000737998,0,0.095044535,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
902,CD-FP,1.5,48,"['CD', 'FP']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
903,CD-BT,0.75,48,"['CD', 'BT']",0.001382116,0,0,0,0,0,0,0,0,0,0.576987531,0,0,0,Vancomycin
904,CD-DP,1.5,48,"['CD', 'DP']",0.000865905,0,0.090681792,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
905,CD-BO,0.375,48,"['CD', 'BO']",0.006026012,0,0,0,0,0,0,0,0,0.526389889,0,0,0,0,Vancomycin
906,CD-FP,0.1875,48,"['CD', 'FP']",0.165352503,0,0,0.090280245,0,0,0,0,0,0,0,0,0,0,Vancomycin
907,CD-DP,0.75,48,"['CD', 'DP']",0.000974001,0,0.094777298,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
908,CD-FP,0.75,48,"['CD', 'FP']",0.003177033,0,0,0.004478469,0,0,0,0,0,0,0,0,0,0,Vancomycin
909,CD-BT,0.1875,48,"['CD', 'BT']",0.001355735,0,0,0,0,0,0,0,0,0,0.574805018,0,0,0,Vancomycin
911,CD-BO,0.1875,48,"['CD', 'BO']",0.006456506,0,0,0,0,0,0,0,0,0.513634043,0,0,0,0,Vancomycin
912,CD-FP,0.09375,48,"['CD', 'FP']",0.146041041,0,0,0.099370199,0,0,0,0,0,0,0,0,0,0,Vancomycin
913,CD-DP,0.1875,48,"['CD', 'DP']",0.136461602,0,0.075553052,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
914,CD-BO,0.09375,48,"['CD', 'BO']",0.007099543,0,0,0,0,0,0,0,0,0.521301593,0,0,0,0,Vancomycin
916,CD-BT,1.5,48,"['CD', 'BT']",0.000997079,0,0,0,0,0,0,0,0,0,0.590270562,0,0,0,Vancomycin
917,CD-BO,3,48,"['CD', 'BO']",0.001348935,0,0,0,0,0,0,0,0,0.52386284,0,0,0,0,Vancomycin
918,CD-FP,3,48,"['CD', 'FP']",0.000179336,0,0,0.000400738,0,0,0,0,0,0,0,0,0,0,Vancomycin
919,CD-BT,3,48,"['CD', 'BT']",0.001105022,0,0,0,0,0,0,0,0,0,0.587006712,0,0,0,Vancomycin
920,CD-BT,0.09375,48,"['CD', 'BT']",0.001772309,0,0,0,0,0,0,0,0,0,0.538319464,0,0,0,Vancomycin
921,CD-FP,0.375,48,"['CD', 'FP']",0.167509548,0,0,0.054141235,0,0,0,0,0,0,0,0,0,0,Vancomycin
922,CD-BT,0.375,48,"['CD', 'BT']",0.001822331,0,0,0,0,0,0,0,0,0,0.552107391,0,0,0,Vancomycin
923,CD-BU,0.375,48,"['CD', 'BU']",0.021124362,0,0,0,0,0,0,0,0,0,0,0.396272664,0,0,Vancomycin
924,CD-BH,3,48,"['CD', 'BH']",0.001862069,0,0,0,0.007506897,0,0,0,0,0,0,0,0,0,Vancomycin
925,CD-BH,1.5,48,"['CD', 'BH']",0.002037126,0,0,0,0.008698204,0,0,0,0,0,0,0,0,0,Vancomycin
926,CD-BU,0.1875,48,"['CD', 'BU']",0.029477901,0,0,0,0,0,0,0,0,0,0,0.443070906,0,0,Vancomycin
927,CD-BH,0.75,48,"['CD', 'BH']",0.00206951,0,0,0,0.008085089,0,0,0,0,0,0,0,0,0,Vancomycin
929,CD-BV,0.1875,48,"['CD', 'BV']",0.025783524,0,0,0,0,0,0,0,0,0,0,0,0.470722749,0,Vancomycin
930,CD-BH,0.375,48,"['CD', 'BH']",0.232651794,0,0,0,0.002692575,0,0,0,0,0,0,0,0,0,Vancomycin
931,CD-BU,0.09375,48,"['CD', 'BU']",0.034995771,0,0,0,0,0,0,0,0,0,0,0.507044502,0,0,Vancomycin
932,CD-BV,3,48,"['CD', 'BV']",0.003501099,0,0,0,0,0,0,0,0,0,0,0,0.27723956,0,Vancomycin
933,CD-BH,0.1875,48,"['CD', 'BH']",0.170411217,0,0,0,0.05815765,0,0,0,0,0,0,0,0,0,Vancomycin
935,CD-PC,3,48,"['CD', 'PC']",0.000474561,0,0,0,0,0,0.43498307,0,0,0,0,0,0,0,Vancomycin
936,CD-BH,0.09375,48,"['CD', 'BH']",0.171353487,0,0,0,0.061104386,0,0,0,0,0,0,0,0,0,Vancomycin
938,CD-BV,1.5,48,"['CD', 'BV']",0.003837245,0,0,0,0,0,0,0,0,0,0,0,0.468638973,0,Vancomycin
939,CD-BU,3,48,"['CD', 'BU']",0.000989324,0,0,0,0,0,0,0,0,0,0,0.399736476,0,0,Vancomycin
940,CD-CA,1.5,48,"['CD', 'CA']",0.002479012,0,0,0,0,0.004251852,0,0,0,0,0,0,0,0,Vancomycin
941,CD-BU,1.5,48,"['CD', 'BU']",0.00113386,0,0,0,0,0,0,0,0,0,0,0.38261986,0,0,Vancomycin
942,CD-BV,0.375,48,"['CD', 'BV']",0.049726316,0,0,0,0,0,0,0,0,0,0,0,0.420778626,0,Vancomycin
943,CD-BU,0.75,48,"['CD', 'BU']",0.001337588,0,0,0,0,0,0,0,0,0,0,0.397682737,0,0,Vancomycin
944,CD-CA,0.75,48,"['CD', 'CA']",0.006462843,0,0,0,0,0.006101535,0,0,0,0,0,0,0,0,Vancomycin
946,CD-PC,1.5,48,"['CD', 'PC']",0.000874479,0,0,0,0,0,0.432767779,0,0,0,0,0,0,0,Vancomycin
947,CD-CA,0.09375,48,"['CD', 'CA']",0.163910324,0,0,0,0,0.260537324,0,0,0,0,0,0,0,0,Vancomycin
948,CD-BV,0.09375,48,"['CD', 'BV']",0.026715774,0,0,0,0,0,0,0,0,0,0,0,0.467600675,0,Vancomycin
949,CD-CS,0.09375,48,"['CD', 'CS']",0.103618092,0,0,0,0,0,0,0,0,0,0,0,0,0.067105145,Vancomycin
950,CD-PC,0.75,48,"['CD', 'PC']",0.001095846,0,0,0,0,0,0.414533252,0,0,0,0,0,0,0,Vancomycin
951,CD-PC,0.375,48,"['CD', 'PC']",0.004789691,0,0,0,0,0,0.466931544,0,0,0,0,0,0,0,Vancomycin
952,CD-ER,3,48,"['CD', 'ER']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
953,CD-PC,0.1875,48,"['CD', 'PC']",0.01146763,0,0,0,0,0,0.541666325,0,0,0,0,0,0,0,Vancomycin
955,CD-EL,3,48,"['CD', 'EL']",0.002899692,0,0,0,0,0,0,0.012237949,0,0,0,0,0,0,Vancomycin
956,CD-PC,0.09375,48,"['CD', 'PC']",0.016256149,0,0,0,0,0,0.530724569,0,0,0,0,0,0,0,Vancomycin
958,CD,0.75,48,['CD'],0.018226959,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
959,CD-CS,3,48,"['CD', 'CS']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
960,CD,3,48,['CD'],0.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
961,CD-EL,0.75,48,"['CD', 'EL']",0.036775284,0,0,0,0,0,0,0.066928669,0,0,0,0,0,0,Vancomycin
964,CD,0.375,48,['CD'],0.231129256,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
966,CD-ER,0.375,48,"['CD', 'ER']",0.177266297,0.002432355,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
968,CD,0.09375,48,['CD'],0.17549282,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
969,CD-CS,0.1875,48,"['CD', 'CS']",0.104962799,0,0,0,0,0,0,0,0,0,0,0,0,0.059647476,Vancomycin
972,CD-EL,0.375,48,"['CD', 'EL']",0.200781331,0,0,0,0,0,0,0.040608207,0,0,0,0,0,0,Vancomycin
973,CD,1.5,48,['CD'],0.018060536,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
974,CD-EL,1.5,48,"['CD', 'EL']",0.000586995,0,0,0,0,0,0,0.023784318,0,0,0,0,0,0,Vancomycin
975,CD-CH,1.5,48,"['CD', 'CH']",0.000907445,0,0,0,0,0,0,0,0.015876204,0,0,0,0,0,Vancomycin
978,CD-CH,0.75,48,"['CD', 'CH']",0.001061222,0,0,0,0,0,0,0,0.016115708,0,0,0,0,0,Vancomycin
979,CD,3,48,['CD'],0.018896203,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
982,CD,0.75,48,['CD'],0.018025,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
983,CD,0.375,48,['CD'],0.2059453,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
984,CD-CH,0.1875,48,"['CD', 'CH']",0.115369755,0,0,0,0,0,0,0,0.061401766,0,0,0,0,0,Vancomycin
985,CD,0.1875,48,['CD'],0.160150529,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
986,CD-CH,0.09375,48,"['CD', 'CH']",0.060823648,0,0,0,0,0,0,0,0.181220686,0,0,0,0,0,Vancomycin
987,CD,0.09375,48,['CD'],0.17608392,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
988,CD-CH,3,48,"['CD', 'CH']",0.000901857,0,0,0,0,0,0,0,0.017256818,0,0,0,0,0,Vancomycin
989,CD-DP,1.5,48,"['CD', 'DP']",0.004750171,0,0.049829086,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
990,CD-DP,0.1875,48,"['CD', 'DP']",0.185988122,0,0.010118958,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
992,CD-DP,0.375,48,"['CD', 'DP']",0.027748035,0,0.024582876,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
993,CD-DP,0.75,48,"['CD', 'DP']",0.006490696,0,0.051264574,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
994,CD-DP,3,48,"['CD', 'DP']",0.005826716,0,0.048724388,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
995,CD-BO,3,48,"['CD', 'BO']",0.00103589,0,0,0,0,0,0,0,0,0.386689975,0,0,0,0,Vancomycin
996,CD-BO,1.5,48,"['CD', 'BO']",0.000888189,0,0,0,0,0,0,0,0,0.408711044,0,0,0,0,Vancomycin
997,CD-BO,0.75,48,"['CD', 'BO']",0.001128384,0,0,0,0,0,0,0,0,0.399577967,0,0,0,0,Vancomycin
998,CD-BO,0.375,48,"['CD', 'BO']",0.003137484,0,0,0,0,0,0,0,0,0.406761094,0,0,0,0,Vancomycin
999,CD-BO,0.1875,48,"['CD', 'BO']",0.002967838,0,0,0,0,0,0,0,0,0.404149706,0,0,0,0,Vancomycin
1000,CD-BH,1.5,48,"['CD', 'BH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1001,CD-BO,0.09375,48,"['CD', 'BO']",0.000198133,0,0,0,0,0,0,0,0,0.397624273,0,0,0,0,Vancomycin
1002,CD-BT,0.75,48,"['CD', 'BT']",0.001309844,0,0,0,0,0,0,0,0,0,0.476987825,0,0,0,Vancomycin
1003,CD-BU,1.5,48,"['CD', 'BU']",0.001631976,0,0,0,0,0,0,0,0,0,0,0.385531351,0,0,Vancomycin
1005,CD-BU,3,48,"['CD', 'BU']",0.002392999,0,0,0,0,0,0,0,0,0,0,0.350690675,0,0,Vancomycin
1006,CD-FP,1.5,48,"['CD', 'FP']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1007,CD-BT,0.375,48,"['CD', 'BT']",0.001755885,0,0,0,0,0,0,0,0,0,0.481972446,0,0,0,Vancomycin
1008,CD-BH,0.375,48,"['CD', 'BH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1010,CD-BH,0.75,48,"['CD', 'BH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1011,CD-BU,0.375,48,"['CD', 'BU']",0.015455473,0,0,0,0,0,0,0,0,0,0,0.370522535,0,0,Vancomycin
1013,CD-BT,0.1875,48,"['CD', 'BT']",0.002165258,0,0,0,0,0,0,0,0,0,0.454143892,0,0,0,Vancomycin
1015,CD-FP,0.1875,48,"['CD', 'FP']",0.207779573,0,0,0.072101369,0,0,0,0,0,0,0,0,0,0,Vancomycin
1016,CD-BT,0.09375,48,"['CD', 'BT']",0.000229223,0,0,0,0,0,0,0,0,0,0.452179759,0,0,0,Vancomycin
1017,CD-FP,0.09375,48,"['CD', 'FP']",0.173237763,0,0,0.10941174,0,0,0,0,0,0,0,0,0,0,Vancomycin
1018,CD-BT,3,48,"['CD', 'BT']",0.00107911,0,0,0,0,0,0,0,0,0,0.489092492,0,0,0,Vancomycin
1019,CD-BH,3,48,"['CD', 'BH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1020,CD-BH,0.09375,48,"['CD', 'BH']",0.170159022,0,0,0,0.059664607,0,0,0,0,0,0,0,0,0,Vancomycin
1021,CD-BU,0.1875,48,"['CD', 'BU']",0.021662925,0,0,0,0,0,0,0,0,0,0,0.40509944,0,0,Vancomycin
1022,CD-BT,1.5,48,"['CD', 'BT']",0.00137065,0,0,0,0,0,0,0,0,0,0.47614752,0,0,0,Vancomycin
1023,CD-BU,0.75,48,"['CD', 'BU']",0.002112947,0,0,0,0,0,0,0,0,0,0,0.36287163,0,0,Vancomycin
1024,CD-BV,0.75,48,"['CD', 'BV']",0.032781685,0,0,0,0,0,0,0,0,0,0,0,0.400529775,0,Vancomycin
1025,CD-BU,0.09375,48,"['CD', 'BU']",0.00055442,0,0,0,0,0,0,0,0,0,0,0.400783978,0,0,Vancomycin
1027,CD-BV,0.375,48,"['CD', 'BV']",0.049395749,0,0,0,0,0,0,0,0,0,0,0,0.394091744,0,Vancomycin
1029,CD-PC,0.75,48,"['CD', 'PC']",0.000694786,0,0,0,0,0,0.447808716,0,0,0,0,0,0,0,Vancomycin
1030,CD-CS,0.375,48,"['CD', 'CS']",0.110987083,0,0,0,0,0,0,0,0,0,0,0,0,0.040311853,Vancomycin
1032,CD-BV,0.1875,48,"['CD', 'BV']",0.000391001,0,0,0,0,0,0,0,0,0,0,0,0.449353142,0,Vancomycin
1033,CD-PC,0.09375,48,"['CD', 'PC']",0.000818378,0,0,0,0,0,0.435525824,0,0,0,0,0,0,0,Vancomycin
1035,CD-PC,0.375,48,"['CD', 'PC']",0.001233139,0,0,0,0,0,0.37295042,0,0,0,0,0,0,0,Vancomycin
1039,CD-CS,3,48,"['CD', 'CS']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1041,CD-PC,3,48,"['CD', 'PC']",0.000602944,0,0,0,0,0,0.419579829,0,0,0,0,0,0,0,Vancomycin
1042,CD-BV,3,48,"['CD', 'BV']",0.006889368,0,0,0,0,0,0,0,0,0,0,0,0.403382328,0,Vancomycin
1044,CD-BV,1.5,48,"['CD', 'BV']",0.017096917,0,0,0,0,0,0,0,0,0,0,0,0.394836123,0,Vancomycin
1045,CD-PC,1.5,48,"['CD', 'PC']",0.000616642,0,0,0,0,0,0.446983358,0,0,0,0,0,0,0,Vancomycin
1046,CD-CS,1.5,48,"['CD', 'CS']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1048,CD-PC,0.1875,48,"['CD', 'PC']",0.001477325,0,0,0,0,0,0.444435774,0,0,0,0,0,0,0,Vancomycin
1049,CD-CS,0.1875,48,"['CD', 'CS']",0.127772083,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1050,CD,0.1875,48,['CD'],0.124375722,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1051,CD-ER,1.5,48,"['CD', 'ER']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1052,CD-ER,0.75,48,"['CD', 'ER']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1053,CD,0.09375,48,['CD'],0.1494,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1054,CD-ER,0.375,48,"['CD', 'ER']",0.027518885,0.001275832,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1056,CD,0.09375,48,['CD'],0.18255505,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1057,CD-ER,0.1875,48,"['CD', 'ER']",0.059562413,0.070401354,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1059,CD,1.5,48,['CD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1060,CD-ER,0.09375,48,"['CD', 'ER']",0.054816944,0.068500554,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1062,CD-CH,1.5,48,"['CD', 'CH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1063,CD,3,48,['CD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1065,CD,0.75,48,['CD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1066,CD,1.5,48,['CD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1068,CD,0.75,48,['CD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1069,CD,0.1875,48,['CD'],0.1468,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1070,CD,0.375,48,['CD'],0.027998106,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1072,CD,0.375,48,['CD'],0.180574656,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1073,CD-CH,0.75,48,"['CD', 'CH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1074,CD,3,48,['CD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1075,CD-CH,3,48,"['CD', 'CH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1076,CD-CH,0.375,48,"['CD', 'CH']",0.353961105,0,0,0,0,0,0,0,0.004587237,0,0,0,0,0,Vancomycin
1077,CD-CH,0.1875,48,"['CD', 'CH']",0.018857724,0,0,0,0,0,0,0,0.170244314,0,0,0,0,0,Vancomycin
1078,CD-BH,0,48,"['CD', 'BH']",0.160853416,0,0,0,0.050475193,0,0,0,0,0,0,0,0,0,Vancomycin
1079,CD-BH,0,48,"['CD', 'BH']",0.185135533,0,0,0,0.043721553,0,0,0,0,0,0,0,0,0,Vancomycin
1080,CD-BH,0,48,"['CD', 'BH']",0.212757167,0,0,0,0.059052617,0,0,0,0,0,0,0,0,0,Vancomycin
1081,CD-BH,0,48,"['CD', 'BH']",0.183348209,0,0,0,0.074797784,0,0,0,0,0,0,0,0,0,Vancomycin
1082,CD-BO,0,48,"['CD', 'BO']",0.004406599,0,0,0,0,0,0,0,0,0.404499908,0,0,0,0,Vancomycin
1083,CD-BO,0,48,"['CD', 'BO']",0.006185408,0,0,0,0,0,0,0,0,0.435167213,0,0,0,0,Vancomycin
1084,CD-BO,0,48,"['CD', 'BO']",0.006608466,0,0,0,0,0,0,0,0,0.435182162,0,0,0,0,Vancomycin
1085,CD-BO,0,48,"['CD', 'BO']",0.004592577,0,0,0,0,0,0,0,0,0.504830238,0,0,0,0,Vancomycin
1086,CD-BT,0,48,"['CD', 'BT']",0.000601716,0,0,0,0,0,0,0,0,0,0.489495711,0,0,0,Vancomycin
1087,CD-BT,0,48,"['CD', 'BT']",0.001647626,0,0,0,0,0,0,0,0,0,0.579222849,0,0,0,Vancomycin
1088,CD-BT,0,48,"['CD', 'BT']",0.000855014,0,0,0,0,0,0,0,0,0,0.574373983,0,0,0,Vancomycin
1089,CD-BT,0,48,"['CD', 'BT']",0.000967429,0,0,0,0,0,0,0,0,0,0.533398774,0,0,0,Vancomycin
1090,CD-BU,0,48,"['CD', 'BU']",0.02311875,0,0,0,0,0,0,0,0,0,0,0.468515918,0,0,Vancomycin
1091,CD-BU,0,48,"['CD', 'BU']",0.026398315,0,0,0,0,0,0,0,0,0,0,0.528551068,0,0,Vancomycin
1092,CD-BU,0,48,"['CD', 'BU']",0.030080332,0,0,0,0,0,0,0,0,0,0,0.553288813,0,0,Vancomycin
1093,CD-BU,0,48,"['CD', 'BU']",0.031245074,0,0,0,0,0,0,0,0,0,0,0.566736977,0,0,Vancomycin
1094,CD-BV,0,48,"['CD', 'BV']",0.051140853,0,0,0,0,0,0,0,0,0,0,0,0.410151687,0,Vancomycin
1095,CD-BV,0,48,"['CD', 'BV']",0.034045939,0,0,0,0,0,0,0,0,0,0,0,0.497469328,0,Vancomycin
1096,CD-BV,0,48,"['CD', 'BV']",0.07085847,0,0,0,0,0,0,0,0,0,0,0,0.454688319,0,Vancomycin
1097,CD-BV,0,48,"['CD', 'BV']",0.080699089,0,0,0,0,0,0,0,0,0,0,0,0.486112996,0,Vancomycin
1098,CD-CA,0,48,"['CD', 'CA']",0.143996669,0,0,0,0,0.220540133,0,0,0,0,0,0,0,0,Vancomycin
1099,CD-CA,0,48,"['CD', 'CA']",0.1118,0,0,0,0,0.309254618,0,0,0,0,0,0,0,0,Vancomycin
1100,CD-CA,0,48,"['CD', 'CA']",0.085149042,0,0,0,0,0.402055972,0,0,0,0,0,0,0,0,Vancomycin
1101,CD-CH,0,48,"['CD', 'CH']",0.047852923,0,0,0,0,0,0,0,0.171251925,0,0,0,0,0,Vancomycin
1102,CD-CH,0,48,"['CD', 'CH']",0.050062175,0,0,0,0,0,0,0,0.174470523,0,0,0,0,0,Vancomycin
1103,CD-CH,0,48,"['CD', 'CH']",0.090581568,0,0,0,0,0,0,0,0.166157967,0,0,0,0,0,Vancomycin
1104,CD-CH,0,48,"['CD', 'CH']",0.086855891,0,0,0,0,0,0,0,0.170634016,0,0,0,0,0,Vancomycin
1105,CD-CS,0,48,"['CD', 'CS']",0.110993301,0,0,0,0,0,0,0,0,0,0,0,0,0.046425769,Vancomycin
1106,CD-CS,0,48,"['CD', 'CS']",0.136255932,0,0,0,0,0,0,0,0,0,0,0,0,0.044321718,Vancomycin
1107,CD-CS,0,48,"['CD', 'CS']",0.1317098,0,0,0,0,0,0,0,0,0,0,0,0,0.056131528,Vancomycin
1108,CD-CS,0,48,"['CD', 'CS']",0.141597284,0,0,0,0,0,0,0,0,0,0,0,0,0.047018033,Vancomycin
1109,CD-EL,0,48,"['CD', 'EL']",0.218466715,0,0,0,0,0,0,0.027330705,0,0,0,0,0,0,Vancomycin
1110,CD-EL,0,48,"['CD', 'EL']",0.22179259,0,0,0,0,0,0,0.026453387,0,0,0,0,0,0,Vancomycin
1111,CD-EL,0,48,"['CD', 'EL']",0.220286138,0,0,0,0,0,0,0.043057995,0,0,0,0,0,0,Vancomycin
1112,CD-EL,0,48,"['CD', 'EL']",0.196534129,0,0,0,0,0,0,0.058664861,0,0,0,0,0,0,Vancomycin
1113,CD-ER,0,48,"['CD', 'ER']",0.072653769,0.060874303,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1114,CD-ER,0,48,"['CD', 'ER']",0.086998443,0.122896749,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1115,CD-ER,0,48,"['CD', 'ER']",0.225606943,0.006330133,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
1116,CD-ER,0,48,"['CD', 'ER']",0.197580306,0.006265296,0,0,0,0,0,0,0,0,0,0,0,0,Vancomycin
